epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
124,412.75,0.8656,0.79875,0.41173,0.00134,0.18461,0.89754,0.96154,0.98137,0.86017,0.87571,0.93846,0.95525,0.57267,0.55718,0.70774,0.29474,0.00132,0,0.0007823,0.0007823,0.0007823
125,415.931,0.88535,0.83821,0.41142,0.00132,0.1961,0.92599,0.93846,0.98252,0.87024,0.90889,0.90769,0.95706,0.56555,0.54362,0.69952,0.30079,0.00129,0,0.0007724,0.0007724,0.0007724
126,419.114,0.89678,0.80273,0.41234,0.00129,0.18791,0.93479,0.93846,0.98115,0.84475,0.91181,0.91538,0.95591,0.56029,0.59879,0.72169,0.30188,0.00149,0,0.0007625,0.0007625,0.0007625
127,422.356,0.86323,0.7986,0.39242,0.00125,0.18562,0.92891,0.94615,0.98101,0.8507,0.9061,0.92308,0.95557,0.54166,0.59339,0.72197,0.29973,0.00147,0,0.0007526,0.0007526,0.0007526
128,425.407,0.83904,0.78309,0.38897,0.00126,0.18284,0.9538,0.9528,0.98629,0.86319,0.94459,0.91786,0.95995,0.56816,0.56222,0.69724,0.27083,0.00131,0,0.0007427,0.0007427,0.0007427
129,428.515,0.84759,0.84154,0.3845,0.00126,0.18269,0.95657,0.96154,0.98816,0.87185,0.94452,0.91669,0.96195,0.5716,0.54977,0.70306,0.25675,0.00129,0,0.0007328,0.0007328,0.0007328
130,431.959,0.91442,0.8319,0.39794,0.00129,0.19254,0.96892,0.95929,0.98931,0.87413,0.94934,0.93846,0.96329,0.55864,0.5526,0.72268,0.25413,0.00131,0,0.0007229,0.0007229,0.0007229
131,436.404,0.86469,0.8196,0.4028,0.00133,0.17608,0.94594,0.95385,0.98664,0.86515,0.94532,0.93099,0.98082,0.57668,0.57571,0.7288,0.27181,0.00141,0,0.000713,0.000713,0.000713
132,440.044,0.91546,0.8124,0.41653,0.00133,0.19324,0.93368,0.9747,0.98662,0.87081,0.91902,0.9603,0.98068,0.56058,0.55237,0.73452,0.2656,0.00129,0,0.0007031,0.0007031,0.0007031
133,443.655,0.87202,0.81348,0.39491,0.0013,0.19436,0.93137,0.97692,0.98606,0.877,0.90675,0.95385,0.97062,0.54824,0.53577,0.72604,0.26172,0.00125,0,0.0006932,0.0006932,0.0006932
134,447.161,0.86048,0.79469,0.38998,0.00128,0.18622,0.9192,0.96255,0.98625,0.85522,0.93731,0.92005,0.96137,0.55702,0.58605,0.72091,0.27551,0.0014,0,0.0006833,0.0006833,0.0006833
135,450.468,0.9005,0.83645,0.39348,0.00129,0.18892,0.96569,0.94615,0.9904,0.86845,0.96009,0.92515,0.95942,0.53797,0.57287,0.68397,0.25223,0.00134,0,0.0006734,0.0006734,0.0006734
136,453.721,0.85808,0.75841,0.3777,0.00126,0.187,0.94006,0.96519,0.9904,0.87077,0.92489,0.94721,0.97358,0.58351,0.56221,0.67246,0.25474,0.0014,0,0.0006635,0.0006635,0.0006635
137,456.929,0.88096,0.7848,0.38906,0.00131,0.1855,0.93144,0.98462,0.99009,0.8551,0.92377,0.96154,0.98173,0.60739,0.59357,0.67572,0.26626,0.00149,0,0.0006536,0.0006536,0.0006536
138,460.156,0.90681,0.84572,0.41212,0.00132,0.18262,0.94469,0.98462,0.98907,0.87402,0.92533,0.95328,0.97191,0.58387,0.55016,0.68393,0.25026,0.00136,0,0.0006437,0.0006437,0.0006437
139,463.694,0.85824,0.77461,0.38471,0.00128,0.18498,0.94717,0.93846,0.9865,0.86549,0.9357,0.92308,0.96112,0.55966,0.55086,0.6664,0.27126,0.00135,0,0.0006338,0.0006338,0.0006338
140,466.891,0.90191,0.80112,0.39319,0.00127,0.18592,0.94055,0.97357,0.98733,0.86536,0.91827,0.9507,0.96111,0.56719,0.56589,0.6769,0.26596,0.00137,0,0.0006239,0.0006239,0.0006239
141,470.132,0.84403,0.81605,0.39726,0.00125,0.17947,0.93436,0.96923,0.98676,0.87381,0.9115,0.94615,0.96898,0.58049,0.53792,0.69553,0.25815,0.00127,0,0.000614,0.000614,0.000614
142,473.347,0.82346,0.77592,0.38643,0.00126,0.18789,0.93197,0.96923,0.98438,0.86597,0.92901,0.93077,0.96702,0.56943,0.55635,0.69334,0.26911,0.00134,0,0.0006041,0.0006041,0.0006041
143,476.739,0.87744,0.82289,0.40585,0.00125,0.1818,0.92028,0.97673,0.98281,0.8664,0.91962,0.93077,0.95709,0.54067,0.55868,0.70037,0.26795,0.00133,0,0.0005942,0.0005942,0.0005942
144,479.978,0.85602,0.77069,0.37748,0.00123,0.18307,0.91313,0.96923,0.97793,0.85869,0.89131,0.94624,0.96003,0.55144,0.56742,0.70473,0.28337,0.00138,0,0.0005843,0.0005843,0.0005843
145,483.308,0.85585,0.80974,0.38893,0.0013,0.17894,0.90795,0.98636,0.97679,0.83423,0.88688,0.96493,0.96694,0.56047,0.63629,0.72176,0.30683,0.0015,0,0.0005744,0.0005744,0.0005744
146,486.578,0.85493,0.77294,0.38132,0.00131,0.17866,0.91951,0.96661,0.97597,0.83578,0.89776,0.94561,0.96568,0.56603,0.62655,0.74616,0.31013,0.00146,0,0.0005645,0.0005645,0.0005645
147,489.556,0.83799,0.75882,0.3728,0.00129,0.18217,0.89785,0.97692,0.98063,0.86523,0.87639,0.95385,0.9708,0.562,0.54316,0.73103,0.28059,0.00123,0,0.0005546,0.0005546,0.0005546
148,492.756,0.90582,0.80787,0.39626,0.00131,0.18553,0.89409,0.96154,0.98077,0.86783,0.91396,0.89886,0.958,0.56344,0.54534,0.72271,0.2846,0.00126,0,0.0005447,0.0005447,0.0005447
149,496.003,0.87874,0.78563,0.38259,0.00126,0.1768,0.91322,0.93846,0.97978,0.85457,0.89936,0.91538,0.9574,0.56487,0.56415,0.71815,0.29707,0.00133,0,0.0005348,0.0005348,0.0005348
150,499.187,0.82641,0.72881,0.37219,0.00129,0.17969,0.91874,0.95665,0.98141,0.84258,0.8949,0.93846,0.97299,0.58036,0.61078,0.70465,0.29648,0.00146,0,0.0005249,0.0005249,0.0005249
151,502.416,0.87125,0.76238,0.39466,0.00128,0.17669,0.88718,0.98462,0.98408,0.86446,0.87348,0.97692,0.97573,0.5618,0.55967,0.70108,0.27256,0.00132,0,0.000515,0.000515,0.000515
152,505.736,0.85152,0.7734,0.38053,0.00127,0.17638,0.88903,0.986,0.98352,0.87168,0.93564,0.89458,0.95696,0.55611,0.54268,0.70737,0.27211,0.00135,0,0.0005051,0.0005051,0.0005051
153,508.769,0.84597,0.74986,0.38108,0.00129,0.1772,0.88552,0.99231,0.98253,0.86962,0.95077,0.89231,0.95723,0.5643,0.55944,0.71297,0.2759,0.00138,0,0.0004952,0.0004952,0.0004952
154,511.797,0.82287,0.74595,0.36875,0.00122,0.18537,0.91958,0.96755,0.98293,0.86989,0.90318,0.93281,0.9582,0.56459,0.54549,0.71165,0.26913,0.0013,0,0.0004853,0.0004853,0.0004853
155,514.852,0.84884,0.7755,0.37097,0.00122,0.1795,0.93821,0.96154,0.98301,0.87061,0.91569,0.93846,0.96727,0.57441,0.53652,0.69562,0.27027,0.00127,0,0.0004754,0.0004754,0.0004754
156,518.27,0.85411,0.81061,0.38428,0.00124,0.18009,0.90719,0.96923,0.98266,0.87715,0.88559,0.94615,0.95777,0.5599,0.51908,0.69147,0.2675,0.00124,0,0.0004655,0.0004655,0.0004655
157,521.353,0.83029,0.76724,0.36445,0.0012,0.16856,0.90582,0.96184,0.98249,0.87677,0.88425,0.94027,0.95764,0.54996,0.51102,0.6906,0.26621,0.00123,0,0.0004556,0.0004556,0.0004556
158,524.464,0.83608,0.77306,0.37315,0.00119,0.17676,0.94017,0.96707,0.9823,0.86648,0.92551,0.93077,0.95786,0.54471,0.54092,0.6928,0.27391,0.0013,0,0.0004457,0.0004457,0.0004457
159,527.748,0.77699,0.72427,0.36268,0.00124,0.17264,0.92034,0.96154,0.98098,0.86471,0.89826,0.93846,0.95586,0.55349,0.54492,0.69461,0.27776,0.00126,0,0.0004358,0.0004358,0.0004358
160,531.056,0.88745,0.76892,0.38266,0.00122,0.18997,0.93974,0.95967,0.98163,0.87413,0.91432,0.94615,0.9744,0.57212,0.52692,0.67988,0.27465,0.00126,0,0.0004259,0.0004259,0.0004259
161,534.316,0.81408,0.73135,0.36492,0.00133,0.17297,0.94947,0.94615,0.98244,0.87759,0.93078,0.92308,0.9566,0.56103,0.51855,0.68384,0.27383,0.00125,0,0.000416,0.000416,0.000416
162,537.62,0.83308,0.74461,0.36782,0.0012,0.17876,0.93798,0.96154,0.98336,0.86949,0.93371,0.93077,0.95846,0.55697,0.54956,0.67779,0.27319,0.00134,0,0.0004061,0.0004061,0.0004061
163,540.704,0.79784,0.74275,0.36296,0.00119,0.16656,0.92667,0.97207,0.98408,0.86753,0.90259,0.95385,0.95894,0.54929,0.55784,0.67801,0.27332,0.00131,0,0.0003962,0.0003962,0.0003962
164,543.998,0.85419,0.75137,0.37933,0.00119,0.18326,0.92146,0.97692,0.98508,0.87151,0.89218,0.94615,0.95166,0.54695,0.55392,0.66985,0.2622,0.0013,0,0.0003863,0.0003863,0.0003863
165,547.156,0.86089,0.7565,0.38158,0.0012,0.18397,0.92656,0.99231,0.9853,0.86924,0.89724,0.96154,0.952,0.55382,0.54523,0.66823,0.2636,0.0013,0,0.0003764,0.0003764,0.0003764
166,550.307,0.85057,0.78185,0.37729,0.00123,0.17641,0.92658,0.97086,0.98332,0.86937,0.89725,0.94039,0.95019,0.54787,0.52887,0.6692,0.27038,0.00127,0,0.0003665,0.0003665,0.0003665
167,553.468,0.84423,0.78775,0.37254,0.00121,0.17452,0.92398,0.96154,0.98171,0.86565,0.90005,0.93077,0.94926,0.54028,0.52984,0.66478,0.27349,0.00124,0,0.0003566,0.0003566,0.0003566
168,556.795,0.85007,0.76892,0.37518,0.0012,0.18787,0.9331,0.96558,0.98388,0.88081,0.91797,0.94694,0.95864,0.53261,0.52038,0.65121,0.2653,0.00121,0,0.0003467,0.0003467,0.0003467
169,559.743,0.85756,0.77036,0.37729,0.00122,0.17625,0.93325,0.96799,0.98431,0.88252,0.91844,0.95287,0.95974,0.54767,0.52228,0.64892,0.26305,0.00121,0,0.0003368,0.0003368,0.0003368
170,562.753,0.83027,0.74648,0.36495,0.00118,0.1732,0.93541,0.95385,0.98468,0.87661,0.93578,0.93846,0.96017,0.55779,0.52846,0.65088,0.26163,0.00125,0,0.0003269,0.0003269,0.0003269
171,565.852,0.78635,0.71256,0.35044,0.00118,0.15743,0.90087,0.97869,0.98462,0.87403,0.9396,0.91538,0.9606,0.56701,0.52537,0.65154,0.26272,0.00125,0,0.000317,0.000317,0.000317
172,568.945,0.81771,0.79192,0.36955,0.00121,0.17759,0.92609,0.9639,0.98604,0.88499,0.91439,0.94615,0.96082,0.5612,0.50595,0.65173,0.26096,0.0012,0,0.0003071,0.0003071,0.0003071
173,572.01,0.8304,0.74573,0.36769,0.00116,0.17499,0.9244,0.98462,0.98586,0.8875,0.9181,0.94854,0.96057,0.56425,0.50856,0.65316,0.25174,0.00121,0,0.0002972,0.0002972,0.0002972
174,575.035,0.78121,0.7508,0.35623,0.00124,0.17672,0.9277,0.98462,0.98454,0.8793,0.90824,0.96154,0.95889,0.55842,0.52312,0.6637,0.25962,0.00126,0,0.0002873,0.0002873,0.0002873
175,578.358,0.80219,0.73243,0.35216,0.00121,0.17499,0.91889,0.95863,0.9826,0.86485,0.89687,0.93657,0.95641,0.56008,0.55048,0.67434,0.27172,0.0013,0,0.0002774,0.0002774,0.0002774
176,581.688,0.78193,0.72284,0.35936,0.00119,0.16237,0.91465,0.96923,0.98129,0.87751,0.89723,0.94615,0.96474,0.56239,0.52385,0.67856,0.26883,0.00124,0,0.0002675,0.0002675,0.0002675
177,584.803,0.82736,0.71926,0.36708,0.00118,0.18257,0.91808,0.96923,0.98029,0.87779,0.90047,0.93077,0.95514,0.55726,0.51325,0.67845,0.2679,0.00121,0,0.0002576,0.0002576,0.0002576
178,588.053,0.85628,0.79488,0.38574,0.0012,0.17394,0.90128,0.96923,0.97933,0.87135,0.89693,0.93716,0.95415,0.55999,0.51862,0.67395,0.27876,0.00122,0,0.0002477,0.0002477,0.0002477
179,591.694,0.852,0.73182,0.37461,0.00118,0.17981,0.91019,0.98462,0.97974,0.86264,0.88877,0.96154,0.9544,0.55821,0.53856,0.67001,0.27805,0.00129,0,0.0002378,0.0002378,0.0002378
180,594.632,0.79354,0.73928,0.35783,0.0012,0.17252,0.91468,0.98958,0.98041,0.86939,0.89336,0.96662,0.95581,0.56025,0.52919,0.66463,0.27279,0.00124,0,0.0002279,0.0002279,0.0002279
181,597.888,0.84564,0.78159,0.37662,0.0012,0.17993,0.91109,0.98462,0.98027,0.87204,0.88965,0.96154,0.95566,0.56089,0.52276,0.66149,0.27146,0.00121,0,0.000218,0.000218,0.000218
182,601.097,0.81424,0.7547,0.35395,0.00121,0.17481,0.91296,0.98462,0.98037,0.88205,0.89099,0.96154,0.95572,0.5586,0.51056,0.65778,0.26709,0.0012,0,0.0002081,0.0002081,0.0002081
183,604.279,0.81319,0.75134,0.36226,0.0012,0.17398,0.92628,0.96647,0.97991,0.87786,0.90416,0.9434,0.9554,0.55796,0.50416,0.65921,0.26836,0.00118,0,0.0001982,0.0001982,0.0001982
184,607.363,0.81278,0.78668,0.36177,0.00123,0.16709,0.91117,0.98462,0.97957,0.87698,0.8985,0.95333,0.95466,0.56263,0.51006,0.66141,0.27096,0.00119,0,0.0001883,0.0001883,0.0001883
185,610.433,0.84917,0.77068,0.37205,0.00121,0.18726,0.91401,0.98116,0.97993,0.87657,0.8981,0.94615,0.95501,0.5664,0.51998,0.66234,0.26902,0.00123,0,0.0001784,0.0001784,0.0001784
186,613.666,0.82974,0.74859,0.35959,0.00124,0.1723,0.91352,0.97505,0.98096,0.86788,0.89666,0.95385,0.95644,0.56473,0.52613,0.66814,0.27185,0.00123,0,0.0001685,0.0001685,0.0001685
187,616.776,0.75162,0.74199,0.35206,0.00118,0.1692,0.89418,0.99231,0.98252,0.87441,0.89528,0.93846,0.95775,0.56789,0.51193,0.67137,0.26197,0.00122,0,0.0001586,0.0001586,0.0001586
188,620.135,0.85161,0.78689,0.37841,0.00117,0.1721,0.90505,0.96923,0.98397,0.8802,0.8982,0.95023,0.95974,0.57282,0.49852,0.67164,0.26197,0.00118,0,0.0001487,0.0001487,0.0001487
189,624.103,0.80639,0.72389,0.35807,0.00113,0.17526,0.91259,0.96923,0.98468,0.88052,0.89827,0.95091,0.96048,0.57315,0.50403,0.67169,0.25508,0.00119,0,0.0001388,0.0001388,0.0001388
190,628.813,0.78709,0.72771,0.35391,0.00118,0.17152,0.92047,0.97929,0.98464,0.88102,0.90556,0.95893,0.96,0.5761,0.49707,0.66855,0.2614,0.00116,0,0.0001289,0.0001289,0.0001289
191,636.814,0.82844,0.79041,0.41711,0.00139,0.23546,0.90151,0.98574,0.98262,0.87509,0.91833,0.93077,0.95825,0.57661,0.50639,0.67243,0.26464,0.0012,0,0.000119,0.000119,0.000119
192,639.852,0.76025,0.7939,0.38707,0.00139,0.19429,0.92935,0.95385,0.98209,0.875,0.91566,0.93846,0.95711,0.56892,0.53022,0.67689,0.27542,0.00127,0,0.0001091,0.0001091,0.0001091
193,643.126,0.80628,0.75408,0.38151,0.00132,0.20837,0.91399,0.96923,0.98182,0.86697,0.91685,0.93297,0.9568,0.55979,0.5523,0.67759,0.2763,0.00132,0,9.92e-05,9.92e-05,9.92e-05
194,646.045,0.78121,0.78981,0.35225,0.0013,0.17176,0.90027,0.97217,0.98117,0.85662,0.92664,0.90769,0.9556,0.55843,0.57722,0.67813,0.29091,0.0014,0,8.93e-05,8.93e-05,8.93e-05
195,649.097,0.74184,0.72317,0.34359,0.00129,0.17544,0.89947,0.96154,0.98109,0.85685,0.91461,0.90769,0.95508,0.55274,0.584,0.68071,0.30013,0.00141,0,7.94e-05,7.94e-05,7.94e-05
196,652.229,0.77873,0.7331,0.36092,0.0013,0.17551,0.90435,0.96154,0.9816,0.86298,0.88239,0.93846,0.95556,0.55259,0.56995,0.68404,0.29326,0.00137,0,6.95e-05,6.95e-05,6.95e-05
197,655.134,0.71793,0.72543,0.33789,0.00127,0.15877,0.9128,0.9663,0.98183,0.86585,0.89114,0.94458,0.95619,0.55988,0.56494,0.68476,0.29569,0.00134,0,5.96e-05,5.96e-05,5.96e-05
198,658.239,0.72334,0.69486,0.33183,0.00126,0.16205,0.89406,0.96923,0.98173,0.87075,0.87947,0.95422,0.96557,0.56989,0.56012,0.68543,0.29001,0.00131,0,4.97e-05,4.97e-05,4.97e-05
199,661.271,0.73552,0.74757,0.33193,0.00126,0.15775,0.89372,0.96923,0.98146,0.86977,0.88447,0.96154,0.97932,0.57178,0.5508,0.68775,0.29066,0.00131,0,3.98e-05,3.98e-05,3.98e-05
200,664.1,0.75361,0.75439,0.34691,0.00125,0.16995,0.89344,0.96923,0.98081,0.8644,0.89344,0.96923,0.98073,0.57888,0.55143,0.69017,0.29123,0.00132,0,2.99e-05,2.99e-05,2.99e-05
